dateTime,lat,long,ele
2022-09-23 08:41:42,53.20983,-6.70046833,143.1036
2022-09-23 08:41:43,53.20983,-6.70046833,143.1036
2022-09-23 08:41:44,53.20983,-6.70046833,143.1036
2022-09-23 08:41:45,53.20983,-6.70046833,143.1036
2022-09-23 08:41:46,53.20983,-6.70046833,143.1036
2022-09-23 08:41:47,53.20983,-6.70046833,143.1036
2022-09-23 08:41:48,53.20983,-6.70046833,143.1036
2022-09-23 08:41:49,53.20983,-6.70046833,143.1036
2022-09-23 08:41:50,53.20983,-6.70046833,143.1036
2022-09-23 08:41:51,53.20983,-6.70046833,143.1036
2022-09-23 08:41:52,53.20983,-6.70046833,143.1036
2022-09-23 08:41:53,53.20983,-6.70046833,143.1036
2022-09-23 08:41:54,53.20983,-6.70046833,143.1036
2022-09-23 08:41:55,53.20983,-6.70046833,143.1036
2022-09-23 08:41:56,53.20983,-6.70046833,143.1036
2022-09-23 08:41:57,53.20983,-6.70046833,143.1036
2022-09-23 08:41:58,53.20983,-6.70046833,143.1036
2022-09-23 08:41:59,53.20983,-6.70046833,143.1036
2022-09-23 08:42:00,53.20983,-6.70046833,143.1036
2022-09-23 08:42:01,53.20983,-6.70046833,143.1036
2022-09-23 08:42:02,53.20983,-6.70046833,143.1036
2022-09-23 08:42:03,53.20983,-6.70046833,143.1036
2022-09-23 08:42:04,53.20983,-6.70046833,143.1036
2022-09-23 08:42:05,53.20983,-6.70046833,143.1036
2022-09-23 08:42:06,53.20983,-6.70046833,143.1036
2022-09-23 08:42:07,53.20983,-6.70046833,143.1036
2022-09-23 08:42:08,53.20983,-6.70046833,143.1036
2022-09-23 08:42:09,53.20983,-6.70046833,143.1036
2022-09-23 08:42:10,53.20983,-6.70046833,143.1036
2022-09-23 08:42:11,53.20983,-6.70046833,143.1036
2022-09-23 08:42:12,53.20983,-6.70046833,143.1036
2022-09-23 08:42:13,53.20983,-6.70046833,143.1036
2022-09-23 08:42:14,53.20983,-6.70046833,143.1036
2022-09-23 08:42:15,53.20983,-6.70046833,143.1036
2022-09-23 08:42:16,53.20983,-6.70046833,143.1036
2022-09-23 08:42:17,53.20983,-6.70046833,143.1036
2022-09-23 08:42:18,53.20983,-6.70046833,143.1036
2022-09-23 08:42:19,53.20983,-6.70046833,143.1036
2022-09-23 08:42:20,53.20983,-6.70046833,143.1036
2022-09-23 08:42:21,53.20983,-6.70046833,143.1036
2022-09-23 08:42:22,53.20983,-6.70046833,143.1036
2022-09-23 08:42:23,53.20983,-6.70046833,143.1036
2022-09-23 08:42:24,53.20983,-6.70046833,143.1036
2022-09-23 08:42:25,53.20983,-6.70046833,143.1036
2022-09-23 08:42:26,53.20983,-6.70046833,143.1036
2022-09-23 08:42:27,53.20983,-6.70046833,143.1036
2022-09-23 08:42:28,53.20983,-6.70046833,143.1036
2022-09-23 08:42:29,53.20983,-6.70046833,143.1036
2022-09-23 08:42:30,53.20983,-6.70046833,143.1036
2022-09-23 08:42:31,53.20983,-6.70046833,143.1036
2022-09-23 08:42:32,53.20983,-6.70046833,143.1036
2022-09-23 08:42:33,53.20983,-6.70046833,143.1036
2022-09-23 08:42:34,53.20983,-6.70046833,143.1036
2022-09-23 08:42:35,53.20983,-6.70046833,143.1036
2022-09-23 08:42:36,53.20983,-6.70046833,143.1036
2022-09-23 08:42:37,53.20983,-6.70046833,143.1036
2022-09-23 08:42:38,53.20983,-6.70046833,143.1036
2022-09-23 08:42:39,53.20983,-6.70046833,143.1036
2022-09-23 08:42:40,53.20983,-6.70046833,143.1036
2022-09-23 08:42:41,53.20983,-6.70046833,143.1036
2022-09-23 08:42:42,53.20983,-6.70046833,143.1036
2022-09-23 08:42:43,53.20983,-6.70046833,143.1036
2022-09-23 08:42:44,53.20983,-6.70046833,143.1036
2022-09-23 08:42:45,53.20983,-6.70046833,143.1036
2022-09-23 08:42:46,53.20983,-6.70046833,143.1036
2022-09-23 08:42:47,53.20983,-6.70046833,143.1036
2022-09-23 08:42:48,53.20983,-6.70046833,143.1036
2022-09-23 08:42:49,53.20983,-6.70046833,143.1036
2022-09-23 08:42:50,53.20983,-6.70046833,143.1036
2022-09-23 08:42:51,53.20983,-6.70046833,143.1036
2022-09-23 08:42:52,53.20983,-6.70046833,143.1036
2022-09-23 08:42:53,53.20983,-6.70046833,143.1036
2022-09-23 08:42:54,53.20983,-6.70046833,143.1036
2022-09-23 08:42:55,53.20983,-6.70046833,143.1036
2022-09-23 08:42:56,53.20983,-6.70046833,143.1036
2022-09-23 08:42:57,53.20983,-6.70046833,143.1036
2022-09-23 08:42:58,53.20983,-6.70046833,143.1036
2022-09-23 08:42:59,53.20983,-6.70046833,143.1036
2022-09-23 08:43:00,53.20983,-6.70046833,143.1036
2022-09-23 08:43:01,53.20983,-6.70046833,143.1036
2022-09-23 08:43:02,53.20983,-6.70046833,143.1036
2022-09-23 08:43:03,53.20983,-6.70046833,143.1036
2022-09-23 08:43:04,53.20983,-6.70046833,143.1036
2022-09-23 08:43:05,53.20983,-6.70046833,143.1036
2022-09-23 08:43:06,53.20983,-6.70046833,143.1036
2022-09-23 08:43:07,53.20983,-6.70046833,143.1036
2022-09-23 08:43:08,53.20983,-6.70046833,143.1036
2022-09-23 08:43:09,53.20983,-6.70046833,143.1036
2022-09-23 08:43:10,53.20983,-6.70046833,143.1036
2022-09-23 08:43:11,53.20983,-6.70046833,143.1036
