Timestamp,Frequency,Peak mean,Peak max
2022-09-23 09:14:43.543618,160400000,-74.22,-66.33
2022-09-23 09:14:44.044869,160400000,-76.29,-67.62
2022-09-23 09:14:44.544474,160400000,-75.16,-66.53
2022-09-23 09:14:45.045235,160400000,-75.55,-66.17
2022-09-23 09:14:45.548037,160400000,-74.63,-67.45
2022-09-23 09:14:46.046489,160400000,-76.47,-68.54
2022-09-23 09:14:46.546860,160400000,-74.54,-67.44
2022-09-23 09:14:47.047577,160400000,-75.53,-67.11
2022-09-23 09:14:47.547805,160400000,-74.22,-66.41
2022-09-23 09:14:48.048396,160400000,-75.04,-67.65
2022-09-23 09:14:48.548776,160400000,-75.12,-66.62
2022-09-23 09:14:49.049778,160400000,-76.31,-68.37
2022-09-23 09:14:49.549617,160400000,-75.76,-67.7
2022-09-23 09:14:50.050282,160400000,-75.54,-67.86
2022-09-23 09:14:50.550395,160400000,-75.75,-68.0
2022-09-23 09:14:51.051124,160400000,-76.54,-68.25
2022-09-23 09:14:51.551791,160400000,-75.87,-66.93
2022-09-23 09:14:52.052162,160400000,-76.27,-66.9
2022-09-23 09:14:52.552591,160400000,-75.77,-67.1
2022-09-23 09:14:53.052950,160400000,-75.86,-67.88
2022-09-23 09:14:53.553377,160400000,-75.72,-66.37
2022-09-23 09:14:54.054477,160400000,-74.53,-67.91
2022-09-23 09:14:54.554166,160400000,-75.27,-66.96
2022-09-23 09:14:55.056062,160400000,-74.6,-66.8
2022-09-23 09:14:55.555302,160400000,-74.91,-68.27
2022-09-23 09:14:56.056120,160400000,-74.6,-66.32
2022-09-23 09:14:56.556517,160400000,-73.98,-66.54
2022-09-23 09:14:57.057544,160400000,-75.45,-67.19
2022-09-23 09:14:57.557654,160400000,-74.72,-66.88
2022-09-23 09:14:58.058318,160400000,-74.85,-67.4
2022-09-23 09:14:58.558451,160400000,-74.01,-66.67
2022-09-23 09:14:59.059125,160400000,-75.66,-67.08
2022-09-23 09:14:59.559834,160400000,-74.01,-66.19
2022-09-23 09:15:00.060166,160400000,-74.56,-67.0
2022-09-23 09:15:00.560343,160400000,-74.23,-66.93
2022-09-23 09:15:01.061004,160400000,-75.92,-67.01
2022-09-23 09:15:01.561354,160400000,-72.71,-64.94
2022-09-23 09:15:02.062480,160400000,-75.55,-66.26
2022-09-23 09:15:02.562461,160400000,-74.46,-67.2
2022-09-23 09:15:03.062955,160400000,-74.92,-67.31
2022-09-23 09:15:03.563316,160400000,-74.82,-67.48
2022-09-23 09:15:04.064059,160400000,-75.48,-67.92
2022-09-23 09:15:04.564413,160400000,-74.9,-67.83
2022-09-23 09:15:05.065106,160400000,-75.2,-67.45
2022-09-23 09:15:05.565216,160400000,-74.51,-67.43
2022-09-23 09:15:06.066007,160400000,-75.0,-66.96
2022-09-23 09:15:06.566468,160400000,-75.11,-66.49
2022-09-23 09:15:07.067236,160400000,-75.73,-68.4
2022-09-23 09:15:07.567968,160400000,-75.74,-67.76
2022-09-23 09:15:08.067943,160400000,-74.59,-66.69
2022-09-23 09:15:08.568333,160400000,-75.05,-66.74
2022-09-23 09:15:09.069178,160400000,-74.75,-67.7
