dateTime,lat,long,ele
2022-09-23 08:42:41,53.14489384,-7.01420054,75.944
2022-09-23 08:42:42,53.144894,-7.01420062,75.944
2022-09-23 08:42:43,53.14489421,-7.01420071,75.944
2022-09-23 08:42:44,53.14489434,-7.01420062,75.944
2022-09-23 08:42:45,53.14489434,-7.01420079,75.944
2022-09-23 08:42:46,53.14489451,-7.01420087,76.944
2022-09-23 08:42:47,53.14489451,-7.01420087,75.944
2022-09-23 08:42:48,53.14489455,-7.01420121,75.944
2022-09-23 08:42:49,53.14489459,-7.01420146,75.944
2022-09-23 08:42:50,53.14489472,-7.01420146,75.944
2022-09-23 08:42:51,53.14489484,-7.01420138,75.944
2022-09-23 08:42:52,53.14489484,-7.01420146,75.944
2022-09-23 08:42:53,53.14489493,-7.01420154,76.944
2022-09-23 08:42:54,53.14489497,-7.01420138,76.944
2022-09-23 08:42:55,53.14489505,-7.01420129,75.944
2022-09-23 08:42:56,53.14489505,-7.01420146,76.944
2022-09-23 08:42:57,53.14489526,-7.01420129,76.944
2022-09-23 08:42:58,53.14489547,-7.01420121,76.944
2022-09-23 08:42:59,53.14489547,-7.01420129,75.944
2022-09-23 08:43:00,53.14489547,-7.01420154,75.944
2022-09-23 08:43:01,53.14489564,-7.0142023,75.944
2022-09-23 08:43:02,53.14490058,-7.01420372,76.944
2022-09-23 08:43:03,53.14490159,-7.01420548,76.944
2022-09-23 08:43:04,53.14490197,-7.01420414,76.944
2022-09-23 08:43:05,53.14490297,-7.01420238,76.944
2022-09-23 08:43:06,53.14490297,-7.01420255,76.944
2022-09-23 08:43:07,53.14490306,-7.01420263,76.944
2022-09-23 08:43:08,53.14490302,-7.01420272,76.944
2022-09-23 08:43:09,53.14490306,-7.0142028,76.944
2022-09-23 08:43:10,53.1449031,-7.0142028,76.944
2022-09-23 08:43:11,53.14490415,-7.01420247,77.944
2022-09-23 08:43:12,53.14490419,-7.01420247,77.944
2022-09-23 08:43:13,53.14490419,-7.01420247,77.944
2022-09-23 08:43:14,53.14490423,-7.01420247,77.944
2022-09-23 08:43:15,53.14490423,-7.01420255,77.944
2022-09-23 08:43:16,53.14490427,-7.01420263,77.944
2022-09-23 08:43:17,53.14490427,-7.01420272,77.944
2022-09-23 08:43:18,53.14490431,-7.01420272,77.944
2022-09-23 08:43:19,53.14490436,-7.0142028,77.944
2022-09-23 08:43:20,53.1449044,-7.0142028,77.944
2022-09-23 08:43:21,53.1449044,-7.01420289,77.944
2022-09-23 08:43:22,53.14490448,-7.01420289,77.944
2022-09-23 08:43:23,53.14490457,-7.01420289,77.944
2022-09-23 08:43:24,53.14490452,-7.0142028,77.944
2022-09-23 08:43:25,53.14490452,-7.0142028,77.944
2022-09-23 08:43:26,53.14490457,-7.0142028,77.944
2022-09-23 08:43:27,53.14490457,-7.01420289,77.944
2022-09-23 08:43:28,53.14490461,-7.0142028,77.944
2022-09-23 08:43:29,53.14490465,-7.01420289,77.944
2022-09-23 08:43:30,53.14490465,-7.01420297,77.944
2022-09-23 08:43:31,53.14490465,-7.01420297,77.944
2022-09-23 08:43:32,53.14490469,-7.01420305,77.944
2022-09-23 08:43:33,53.14490473,-7.01420305,77.944
2022-09-23 08:43:34,53.14490482,-7.01420305,77.944
2022-09-23 08:43:35,53.14490482,-7.01420305,77.944
2022-09-23 08:43:36,53.14490482,-7.01420314,77.944
2022-09-23 08:43:37,53.14490478,-7.01420314,77.944
2022-09-23 08:43:38,53.14490482,-7.01420548,76.944
2022-09-23 08:43:39,53.14490155,-7.01420557,76.944
2022-09-23 08:43:40,53.14490151,-7.01420523,76.944
2022-09-23 08:43:41,53.14490159,-7.01420532,76.944
2022-09-23 08:43:42,53.14490155,-7.01420532,76.944
2022-09-23 08:43:43,53.14490159,-7.01420548,76.944
2022-09-23 08:43:44,53.14490159,-7.01420557,76.944
2022-09-23 08:43:45,53.14490096,-7.014208,76.944
2022-09-23 08:43:46,53.144901,-7.014208,76.944
2022-09-23 08:43:47,53.14490096,-7.014208,76.944
2022-09-23 08:43:48,53.14490105,-7.01420699,75.944
2022-09-23 08:43:49,53.14489736,-7.01421127,75.944
2022-09-23 08:43:50,53.14489736,-7.01421127,75.944
2022-09-23 08:43:51,53.14489736,-7.0142111,75.944
2022-09-23 08:43:52,53.14489744,-7.01421093,75.944
2022-09-23 08:43:53,53.14489564,-7.01420984,75.944
2022-09-23 08:43:54,53.14489451,-7.01420657,75.944
2022-09-23 08:43:55,53.144893,-7.01420565,76.944
2022-09-23 08:43:56,53.14489388,-7.01420465,76.944
2022-09-23 08:43:57,53.14489459,-7.01420439,76.944
2022-09-23 08:43:58,53.14489468,-7.01420448,76.944
2022-09-23 08:43:59,53.14489468,-7.01420439,76.944
2022-09-23 08:44:00,53.14489472,-7.01420423,76.944
2022-09-23 08:44:01,53.14489472,-7.01420414,76.944
2022-09-23 08:44:02,53.14489472,-7.01420414,76.944
2022-09-23 08:44:03,53.14489472,-7.01420406,76.944
2022-09-23 08:44:04,53.14489476,-7.01420397,76.944
2022-09-23 08:44:05,53.1448948,-7.01420389,76.944
2022-09-23 08:44:06,53.14489484,-7.01420381,76.944
2022-09-23 08:44:07,53.14489488,-7.01420364,76.944
2022-09-23 08:44:08,53.14489488,-7.01420356,76.944
2022-09-23 08:44:09,53.14489488,-7.01420347,76.944
2022-09-23 08:44:10,53.14489488,-7.01420347,76.944
2022-09-23 08:44:11,53.14489493,-7.01420339,76.944
2022-09-23 08:44:12,53.14489493,-7.01420339,76.944
2022-09-23 08:44:13,53.14489493,-7.01420339,76.944
2022-09-23 08:44:14,53.14489488,-7.01420339,76.944
2022-09-23 08:44:15,53.14489484,-7.0142033,76.944
2022-09-23 08:44:16,53.1448948,-7.01419953,76.944
2022-09-23 08:44:17,53.14489635,-7.01419828,76.944
2022-09-23 08:44:18,53.14490406,-7.01419677,75.944
2022-09-23 08:44:19,53.14491207,-7.01419232,75.944
2022-09-23 08:44:20,53.14492611,-7.01418403,75.944
2022-09-23 08:44:21,53.14494979,-7.01417925,75.944
2022-09-23 08:44:22,53.14498373,-7.0141909,75.944
2022-09-23 08:44:23,53.14502946,-7.01421588,74.944
2022-09-23 08:44:24,53.1450712,-7.01421646,74.944
2022-09-23 08:44:25,53.14509458,-7.01423348,73.944
2022-09-23 08:44:26,53.14510942,-7.01424211,74.944
2022-09-23 08:44:27,53.14511747,-7.0142458,74.944
2022-09-23 08:44:28,53.14512015,-7.01425024,74.944
2022-09-23 08:44:29,53.14512757,-7.01425175,73.944
2022-09-23 08:44:30,53.14513427,-7.01425427,74.944
2022-09-23 08:44:31,53.1451533,-7.01426717,73.944
2022-09-23 08:44:32,53.14518138,-7.01430104,73.944
2022-09-23 08:44:33,53.14522572,-7.01435225,72.944
2022-09-23 08:44:34,53.14525845,-7.0144178,71.943
2022-09-23 08:44:35,53.14528322,-7.01448502,71.943
2022-09-23 08:44:36,53.14531038,-7.01458971,70.943
2022-09-23 08:44:37,53.14533066,-7.01471502,70.943
2022-09-23 08:44:38,53.14533833,-7.01486154,70.943
2022-09-23 08:44:39,53.14533854,-7.01502465,69.943
2022-09-23 08:44:40,53.14533162,-7.01519472,69.943
2022-09-23 08:44:41,53.14531733,-7.01538054,69.943
2022-09-23 08:44:42,53.14529768,-7.01558934,69.943
2022-09-23 08:44:43,53.14526713,-7.01583534,70.943
2022-09-23 08:44:44,53.1452341,-7.01609569,70.943
2022-09-23 08:44:45,53.14519521,-7.01636877,69.942
2022-09-23 08:44:46,53.14515363,-7.01663489,68.942
2022-09-23 08:44:47,53.14510971,-7.01690689,67.942
2022-09-23 08:44:48,53.14506357,-7.01718391,67.942
2022-09-23 08:44:49,53.14502267,-7.01747485,66.942
2022-09-23 08:44:50,53.14497229,-7.01777785,65.942
2022-09-23 08:44:51,53.14492175,-7.01808438,64.942
2022-09-23 08:44:52,53.1448728,-7.0183909,63.942
2022-09-23 08:44:53,53.14482217,-7.0187017,63.942
2022-09-23 08:44:54,53.14475981,-7.01901443,62.941
2022-09-23 08:44:55,53.1446959,-7.01931719,62.941
2022-09-23 08:44:56,53.14463085,-7.01961449,62.941
2022-09-23 08:44:57,53.14455647,-7.01991381,62.941
2022-09-23 08:44:58,53.14448283,-7.02021715,61.941
2022-09-23 08:44:59,53.14440484,-7.02051538,61.941
2022-09-23 08:45:00,53.14432743,-7.02081663,61.941
2022-09-23 08:45:01,53.14424349,-7.02112525,61.941
2022-09-23 08:45:02,53.14414931,-7.02145851,61.941
2022-09-23 08:45:03,53.14405003,-7.0217818,61.941
2022-09-23 08:45:04,53.1439492,-7.02208959,61.941
2022-09-23 08:45:05,53.1438492,-7.02239578,61.941
2022-09-23 08:45:06,53.14374409,-7.02270859,60.941
2022-09-23 08:45:07,53.14364221,-7.02301679,60.94
2022-09-23 08:45:08,53.14353224,-7.02333354,61.94
2022-09-23 08:45:09,53.14341472,-7.02364594,61.94
2022-09-23 08:45:10,53.14329654,-7.0239538,60.94
2022-09-23 08:45:11,53.14317437,-7.02426134,60.94
2022-09-23 08:45:12,53.14304814,-7.02456585,60.94
2022-09-23 08:45:13,53.14292216,-7.02486492,61.94
2022-09-23 08:45:14,53.14279668,-7.02515895,61.94
2022-09-23 08:45:15,53.14267016,-7.02545173,61.94
2022-09-23 08:45:16,53.14254234,-7.02574041,61.94
2022-09-23 08:45:17,53.14241334,-7.02602866,62.94
2022-09-23 08:45:18,53.1422799,-7.0263066,62.94
2022-09-23 08:45:19,53.14214466,-7.02659008,62.94
2022-09-23 08:45:20,53.14200799,-7.0268588,62.94
2022-09-23 08:45:21,53.14186784,-7.02713541,62.94
2022-09-23 08:45:22,53.14172837,-7.02740321,62.94
2022-09-23 08:45:23,53.14158881,-7.02766774,62.94
2022-09-23 08:45:24,53.14144716,-7.02793445,62.94
2022-09-23 08:45:25,53.14130181,-7.02820209,62.94
2022-09-23 08:45:26,53.14114796,-7.02847123,62.94
2022-09-23 08:45:27,53.14099332,-7.02874088,62.94
2022-09-23 08:45:28,53.14083251,-7.0290065,62.94
2022-09-23 08:45:29,53.14067464,-7.02927983,62.94
2022-09-23 08:45:30,53.14051249,-7.02956457,62.94
2022-09-23 08:45:31,53.14033727,-7.02984662,62.94
2022-09-23 08:45:32,53.14015944,-7.0301192,63.941
2022-09-23 08:45:33,53.1399724,-7.03038784,62.941
2022-09-23 08:45:34,53.13978343,-7.03065371,62.941
2022-09-23 08:45:35,53.13959279,-7.03091095,62.941
2022-09-23 08:45:36,53.13939828,-7.03116744,62.941
2022-09-23 08:45:37,53.13920043,-7.03141973,63.941
2022-09-23 08:45:38,53.13899926,-7.03166247,63.941
2022-09-23 08:45:39,53.13880174,-7.03190555,63.941
2022-09-23 08:45:40,53.13860003,-7.0321415,63.941
2022-09-23 08:45:41,53.13839396,-7.03236823,64.941
2022-09-23 08:45:42,53.13818639,-7.03258918,64.941
2022-09-23 08:45:43,53.13797663,-7.03281029,64.942
2022-09-23 08:45:44,53.1377652,-7.03303375,64.942
2022-09-23 08:45:45,53.13754953,-7.03324917,64.942
2022-09-23 08:45:46,53.13733357,-7.03345444,64.942
2022-09-23 08:45:47,53.13711283,-7.0336665,64.942
2022-09-23 08:45:48,53.1368874,-7.03386633,64.942
2022-09-23 08:45:49,53.13666172,-7.03405861,65.942
2022-09-23 08:45:50,53.13643721,-7.03424594,64.943
2022-09-23 08:45:51,53.13620985,-7.03443336,64.943
2022-09-23 08:45:52,53.13597436,-7.0346145,64.943
2022-09-23 08:45:53,53.13574491,-7.03480032,64.943
2022-09-23 08:45:54,53.13550552,-7.03497048,64.943
2022-09-23 08:45:55,53.1352585,-7.03514515,64.943
2022-09-23 08:45:56,53.13500851,-7.03532034,65.944
2022-09-23 08:45:57,53.13475949,-7.0354894,65.944
2022-09-23 08:45:58,53.13450702,-7.03565276,66.944
2022-09-23 08:45:59,53.13425238,-7.0358085,66.944
2022-09-23 08:46:00,53.1339995,-7.03595166,66.944
2022-09-23 08:46:01,53.13374138,-7.03609021,66.945
2022-09-23 08:46:02,53.13348041,-7.03621888,66.945
2022-09-23 08:46:03,53.13322141,-7.03633958,66.945
2022-09-23 08:46:04,53.13296249,-7.03645231,65.945
2022-09-23 08:46:05,53.13270018,-7.0365689,65.946
2022-09-23 08:46:06,53.13244051,-7.03667904,65.946
2022-09-23 08:46:07,53.13218155,-7.03677443,66.946
2022-09-23 08:46:08,53.13191882,-7.03686629,66.946
2022-09-23 08:46:09,53.131656,-7.03695246,65.947
2022-09-23 08:46:10,53.13139637,-7.03703267,66.947
2022-09-23 08:46:11,53.13113947,-7.03711214,66.947
2022-09-23 08:46:12,53.13087938,-7.03718657,66.947
2022-09-23 08:46:13,53.13062381,-7.03725421,66.948
2022-09-23 08:46:14,53.13036502,-7.03732571,67.948
2022-09-23 08:46:15,53.1301064,-7.03738907,67.948
2022-09-23 08:46:16,53.12984237,-7.03745428,68.948
2022-09-23 08:46:17,53.12958308,-7.03752344,68.949
2022-09-23 08:46:18,53.12932655,-7.0375951,69.949
2022-09-23 08:46:19,53.12906838,-7.03766333,69.949
2022-09-23 08:46:20,53.1288054,-7.03772234,69.949
